,dialogue_id,dialogue_turn,text,annotation,multi_labels,Elicit-Pref,No-Need,Non-strategic,Other-Need,Promote-coordination,Self-Need,Showing-Empathy,Small-talk,UV-Part,Vouch-Fair,tr_translate
3190,505,5,"water, food then firewood. It's really hot so I need to make sure we are hydrated. We forgot a bag of supplies that had mostly food so we really could use food. It's hot so firewood isn't necessary. If anything we can get it from around or on a hike.","Self-Need,Other-Need,No-Need","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,1,0,0,0,0,"Çok sıcak olduğumuz için emin olmalıyım, çoğunca yemek yemekli bir çantayı unutmuştuk, gerçekten yemek kullanabiliriz."
3191,505,6,"of course, we should help one another, we will figure something out i'm sure","Promote-coordination,Vouch-Fair","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1,"Tabii ki birbirimizi yardım etmeliyiz, eminim bir şeyi bulacağız."
3192,505,7,"Yes, I think we can. I'm thinking 3 water, 2 food and 1 firewood for myself? How does that sound to you?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Evet, sana nasıl sesleniyor?"
3193,505,8,"i can't agree to that, the best i can do is 2water 1 food and 2 firewood for you, i have to have supplies too",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Yapabileceğim en iyisi 2 su 1 yemek ve senin için 2 avuç, ayrıca sağlamalıyım."
3194,505,9,Could I trade one firewood for another food?,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,Başka bir yemek için bir oğlu araştırabilir miyim?
3195,505,10,"no, food is the top priority for me",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Hayır, yemek benim için en büyük ilk."
3196,506,0,"Hello, How are you? My children love to eat and have fires daily. I hope this deal works for you.🙂",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Çocuklarımın yemek ve günde ateş etmeyi seviyor. Umarım bu anlaşma sizin için çalışıyor.
3197,506,1,"Hello, I'm fine. I understand your need. I have health issue I can't stand without food and water.I hope you will understand my situation.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"İhtiyacınızı anlıyorum, yemek ve su olmadan durumda değilim. Umarım durumu anlayacaksın."
3198,506,2,I completely understand where you are coming from. How much food do you need?,Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0,"Nereden geldiğini tamamen anlıyorum, ne kadar yemek ihtiyacınız var?"
3199,506,3,I need at least 2 package of food and 3 package of water. Please do favor for me.,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,En azından iki yemek ve 3 su paketine ihtiyacım var lütfen bana iyilik yapın.
3200,506,4,"I have young teenagers who eat and drink like crazy. I will need atleast 1 package of water, I may be able to work on the food. What do you think?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Deli gibi yemen ve içen genç gençlerim var.
3201,506,5,I can also understand your family situation. I'll give 1 package of water.🙂,Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0,Aile durumunu anlayabiliyorum.
3202,506,6,That works for me.🙂 Are you able to share the food if I give you 1 firewood?,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,Bu benim için işler.
3203,506,7,"I think our dealing is going good. You take all the firewood.As I already said, I have some health issue.  Can you help me with the food?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,"Sanırım anlaşmamız iyi gidiyor, bütün oğlunu alıyorsun, zaten söylediğim gibi, sağlık sorunum var, yemekle bana yardım edebilir misin?"
3204,506,8,Sounds good I will give you the 2 packages of food.🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Sana iki yemek paketini vereceğim iyi görünüyorum.
3205,506,9,So nice of you !!  Now can you summarize your needs?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Şimdi ihtiyaclarınızı anlaştırabilir misin?
3206,506,10,I will need 3 packages of firewood. 1 package of food and 1 package of water. What are your needs?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,1 yemek ve 1 su paketine ihtiyacım var.
3207,506,11,"Yes, you are absolutely right. Thank you very much !! I'll take 2 package of food and 2 package of water .",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Evet, kesinlikle haklısın, çok teşekkür ederim!"
3208,507,0,Hi! I am looking forward to making a deal with you today.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Bugün seninle anlaşmayı bekliyorum.
3209,507,1,"Hello, that sounds good. How are you today?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Bugün nasılsın?
3210,507,2,I am doing okay but am in need of some supplies. What about you?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,İyiyim ama birkaç sağlamaya ihtiyacım var.
3211,507,3,Same here. My kids are really looking forward to this. What is most important to you?,"Elicit-Pref,Small-talk","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0,Çocuklarımın bunu gerçekten bekliyor.
3212,507,4,Firewood! I need it to cook my food and also to stay warm. What about you?,"Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0,Yemeklerimi yemek ve sıcak kalmak için bir şey yapmalıyım.
3213,507,5,That is the same for me as well. My kids were really looking forward to making s'mores and telling stories by the campfire. That's all they've been talking about,"Other-Need,Small-talk","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0,0,0,1,0,0,0,1,0,0,Çocuklarımın ateş ateşlerinde hikâyeleri söylemesini istediğinden çok sevgileniyordular.
3214,507,6,"Awesome, I'd be happy to negotiate that. What is your second most needed item?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,"Harika, bunu savaş etmeye mutluyordum."
3215,507,7,I'll need water. My kids take medications and need to stay hydrated.,Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0,Çocuklarımın uyuşturuyor ve hidratlı kalmak zorundadır.
3216,507,8,Absolutely. My second most needed item is food so that works out well.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Kesinlikle, en ihtiyaclı bir şeyim yemek."
3217,507,9,Well I am happy to give you all my food in exchange for all your water.,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,Bütün sunın değişikliğini sana yemeklerimi vermek için mutluyum.
3218,507,10,We can do that! How do you want to split up the firewood?,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,"Bunu yapabiliriz, nasıl ayrılmak istiyorsun?"
3219,507,11,It's an odd number so someone has to get 2. But in order to make it fair if one of us takes two then the other should get one of the lower priority items. What do you think?,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Kimse 2'i almak zorundadır. ama birimiz ikisini alırsa, diğerimiz daha az önemli öğrencilerden birini alması gerekiyor."
3220,507,12,That sounds fair to me! I am good either way.,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,Her neyse iyiyim.
3221,507,13,That's very nice of you. If it is ok with you them I'll take two firewood and 2 water and you can have the rest.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Eğer seninle iyi olursa iki oğlu ve iki su alacağım ve kalanını alabilirsin.
3222,508,0,I would really like some extra firewood to keep the chill off on those cold  nights.🙂,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,Gerçekten bu soğuk gecelerde sıkışmanı tutmak istiyorum.
3223,508,1,Me too. It has been rather cold lately! But I am also really interested in water.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"Ben de, son zamanlarda çok soğuk oldu ama suya gerçekten ilgileniyorum."
3224,508,2,I don't need the water as much.  How about I get 2 firewood and you get 2 water?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Suya kadar ihtiyacım yok.
3225,508,3,I would prefer all the water. You can have all of the firewood.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Tüm suyı tercih ederim.
3226,508,4,That sounds good to me.  What about the food?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Benim için iyi görünüyor.
3227,508,5,"I would like 2 food, but you may have one. I wouldn't want you to be too hungry!",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,İki yemek isterim ama seninle birlikte olabilir.
3228,508,6,I don't want to be too hungry either but I think perhaps I might need an extra water to compensate for the lack of food.,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,Ben de çok acı olmak istemiyorum ama belki yemek olmak için daha fazla bir su ihtiyacım olabilir.
3229,508,7,"Since I am giving you all of the firewood that you said was most important to you, I feel I should get at least the same amount of items as you, especially since you are getting exactly the firewood you want. I will need to stick to three waters and two food.",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Sana en önemli olduğunu söylediğin bütün oğlunu verdiğim için, en azından senin gibi aynı öğreti almam gerektiğinizi düşünüyorum."
3230,508,8,"The firewood is most important to me to be sure. However, if you get more food and all of the water I could end up going hungry.☹️",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,Ama daha fazla yemek ve bütün suyun açık olabilirsem.
3231,508,9,Well I would be happy to exchange you one of your firewood for the one water you need. That way you won't go thirsty.,"Promote-coordination,UV-Part","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",0,0,0,0,1,0,0,0,1,0,İhtiyacınız olan bir su için sizin için bir sıkıştığınızı değiştirmeye mutlu olabilirim.
3232,508,10,"Hmm, no I think I will agree with your first arrangement. I get 3 firewood and 1 food.",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Hayır, sanırım ilk ayarla katılacağım."
3233,509,0,"Hi, how are you, ready for the big camping trip?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Merhaba, nasılsın, büyük kamp yolculuk için hazır?"
3234,509,1,Yes I am. I'm actually already at the camp and came across some homeless people who could really use all the food they can get.,Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0,"Evet, gerçekten kampdayım ve gerçekten alabilir bütün yiyecekleri kullanabilir birkaç evsiz insanlara geldim."
3235,509,2,"Wow, ok. I'd can give you some food, I'd like to have a little extra food and water as we have a larger group going. ","Other-Need,Showing-Empathy","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0,0,0,1,0,0,1,0,0,0,"Sana bir şey yemek verebilirim, biraz daha fazla yemek ve su almak istiyorum."
3236,509,3,"I see. Which is more important to you, food or water?",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,"Senin için daha önemli nedir, yemek veya su?"
3237,509,4,"If I had my choice, I'd say I'd rather have more food.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Eğer seçim olsaydım, daha fazla yemek istiyorum."
3238,509,5,Interesting. Looks like we are in the same situation! 😮,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"İlginç, aynı durumdayız gibi görünüyorsun!"
3239,509,6,"I'd be willing to give you extra food if I could then get extra water and firewood. How about you Get 2 food, 1 water and 1 firewood?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,Eğer daha fazla su ve oğlu alabilirsem sana yemek vermeye hazır olabilirdim.
3240,509,7,That sounds almost fair. But I could possibly use 1 more firewood. What do you think?🙂🙂,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Bu neredeyse adil görünüyor ama daha fazlasını kullanabilirim, ne düşünüyorsun?"
3241,509,8,"Idk, you're already getting the extra food which would be important to me. I think my offer is very fair for both of us.",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"İdk, bana önemli bir yemek alıyorsun, bence teklifim ikimiz için çok adildir."
3242,509,9,"I'm not sure either. Well them, how about we switch and you can have 2 food, 1 water, and 1 firewood and I will take the rest. The homeless could use water almost as much as food","Promote-coordination,Other-Need","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0,0,0,1,1,0,0,0,0,0,"Eminim de yok, yani değiştiriz ve 2 yemek, 1 su ve 1 avuç ve ben diğerini alacağım. Evsizler yemek kadar su kullanabilirler."
3243,509,10,"sure, i can agree to that",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Tabii ki buna kabul edebilirim.
3244,510,0,I have a big party with varying degrees of health and I'm going to need every bit of firewood and food I can get my hands on!  🙂,Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0,Sağlık dereceleriyle bir büyük partim var ve elimi alabilirim her şeye ihtiyacım var!
3245,510,1,"hi, we may be in luck then, i really would like water as i enjoy walking and hiking, i will require some firewood though so i can roast some s'mores",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"Merhaba, o zaman şanslı olabiliriz, gerçekten yürüdüğüm ve yürüdüğüm için su isterim. Bazı s'mores sıkabilirim."
3246,510,2,How many people are in your camping party?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Kamp partisinde kaç insan var mı?
3247,510,3,"i have 6, and 2 more could be joining us to make 8 ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,6 ve 2 daha da 8 yapmaya katılabilirim.
3248,510,4,"Cool! 🙂  It's a good number, we are planning on 10, but you never know on these.  What I do know is this group loves to eat and hike, plus it might get a little chilly.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"İyi bir sayı, 10'de planlaşıyoruz ama bunlarla hiçbir şey bilmiyorsun."
3249,510,5,"yeah, i understand that. we are all apart of a weigh watchers group ao we",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Evet, anlıyorum. Hepimiz bir ağır bakıcı grupdan ayrıyız."
3250,510,6,😮 Been there and done that.  It's great when you can start to see the change in their self esteem!,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Kendilerinin değişikliklerini görmeye başladığınız zaman harika.
3251,510,7,"yes, for sure starting to see results, id be more than happy if i could get two or three waters and at least one or two firewood ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Evet, sonuçları görmeye başlamak için, iki ya da üç su alabilirsem ve en azından bir ya da iki ağaçlık daha fazla mutlu olur."
3252,510,8,"I can definitely oblige on the water as we are lucky enough to have a spot that is just by the lake.  Makes for a cold night, but all the fresh water and fish you can handle!",No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0,Kesinlikle suya şanslı olacağımız için sadece köyün tarafından şanslı bir yer var.
3253,510,9,"yea, i love some blue gill! ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Evet, mavi çeşit seviyorum!"
3254,510,10,"How do you feel about this?  You get three water, I get three food, and then you take one firewood while I take the other two?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Üç su alıyorsun, üç yemek alıyorum, sonra diğer ikisini aldığım zaman bir oda alıyorsun?"
3255,510,11,that will work out wonderfully since you have the bigger party anyways ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Bu, büyük partiyle sahip oldukça çok muhteşem işler yapacak."
3256,511,0,"I'm thinking I'l get 2 firewood, and 2 water and 1 food. I'm not sure what you need, but we can figure it out. ","Promote-coordination,Elicit-Pref","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,0,0,0,1,0,0,0,0,0,"İki ateş alacağımı düşünüyorum, 2 su ve 1 yemeğim, ne gerektiğini emin değilim ama bunu bulabiliriz."
3257,511,1,"my highest priority is water, i need it to stay hydrated from the camping beers",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"En büyük ilk su, kamp beerlerinden hidratlı kalmak istiyorum."
3258,511,2,Who doesn't? I need more wood. I'm skinny. I get cold easily. Beer hidrates dude 🙂,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"Kolaylıyım, kolayca soğuyorum."
3259,511,3,"ha no prob on the wood, its out there in nature so i can do with less of it hows 3 water, 1 food, 0 wood sound",No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0,"Ağacın üzerinde hiçbir şey yok, burada doğada, 3 su, 1 yemek, 0 ağaç sesiyle yapabileceğim."
3260,511,4,I'll need at least one water dude. I don't have any beer. 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,En azından bir su adama ihtiyacım var.
3261,511,5,"were getting closer - id do 2 water, 2 food, 1 wood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"yaklaşıyordu - 2 su yapar, 2 yemek, 1 ağaç."
3262,511,6,I don't know. You are geting more items. That's greed bro :-),Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Bilmiyorum, daha fazla bir şeyler alıyorsun."
3263,511,7,I just want to make sure you are getting extra of the items you really need like firewood🙂,Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0,"Emin olmak istiyorum, sadece yatışma gibi ihtiyacınız olan öğrencilerden daha fazla almak istiyorum."
3264,511,8,It's not like I don't need foor. I have two teenagers. Do you know how much they eat?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"İki gençtim var, ne kadar yediklerini biliyor musun?"
3265,511,9,"I agree, have a young one myself. But not two! Lets close this out at 2 waters, 1 firewood, 1 food for me.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Kabul ederim, genç bir şey var ama ikisi olma, bunu iki suya kapatmayın, 1 alık, 1 yemek bana."
3266,511,10,"I'll submit then Fire-2, Water-1, Food- 2",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Sonra ateş-2, Su-1, Yemek-2"
3267,512,0,Hi there - how are you today?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Merhaba bugün nasılsın?
3268,512,1,I'm doing well.  How are you today?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Bugün nasılsın?
3269,512,2,Pretty good. Just hanging out with our group. Looking forward to this upcoming camping trip. It's a college reunion weekend. ,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Çok iyi, sadece gruplarımızla birlikte çıkmak, gelecek kamp yolculuklarına bekliyorsun, bir üniversite haftası bir toplantı."
3270,512,3,Oh.  That sounds fun.  I'm getting ready to go camping with my family next weekend as well.  It will be the first time that my kids have gone camping with me.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Eğlenceli görünüyor, sonraki hafta sonucu ailemiyle kamp etmeye hazırlıyorum, çocuklarımın benimle kamp gittiğini ilk kez olacak."
3271,512,4,Aw that will be a great time then 🙂 How old are your kids? ,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Çocukların ne kadar yaşında olacak?
3272,512,5,"My kids are 14 and 12.  So they're fairly independent - but I also know that they want to do a lot of cooking during our camping trip.  Thus, I think that I'm going to need more firewood as I expect that we'll be having a lot of fires while we're out.  How about you?  What are you planning to do on your camping trip?","Small-talk,Other-Need,Elicit-Pref","[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1,0,0,1,0,0,0,1,0,0,"Çocuklarımın 14 ve 12 yaşındaydı, ama kamp yolculuk zamanı yemek istediğini ayrıca biliyorum."
3273,512,6,"Good ages. They should be able to help out. We're planning to do a big bonfire, maybe some smores, and hopefully find a lake. We're looking for extra firewood and water for the bonfire and to keep hydrated","Small-talk,Other-Need,Self-Need","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,1,0,0,"İyi yaşlar yardım edebilirler, büyük bir ateş yapmaya, belki de bazı ateşler yapmaya, ve umuyoruz, bir külüğü bulmaya çalışıyoruz."
3274,512,7,That sounds like a blast.   I would like to propose that you take 2 waters and 1 firewood and I'll take 2 firewoods and 1 water for our respective trips.  Does that work for you?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,İki su ve 1 ateş almanızı teklif ederim ve seyahatlarımız için 2 avuç ve 1 su alacağım. bu senin için çalışıyor mu?
3275,512,8,"Yes, we are all looking forward to it. Thanks for being amenable and trying to make this work. That might be okay, but could we take take the 3 packages of food? Since we won't be doing as big of a bonfire, I am sure we'll hike more or swim and need the extra energy","Small-talk,Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,1,0,0,"Evet, hepimiz sağlam bekliyoruz ve bu işi yapmaya çalıştığı için teşekkürler. iyi olabilir ama 3 yemek paketini alabiliriz?"
3276,512,9,"I was hoping to take at least some of the food with me.  As you know, those teenagers seem to hungry ALL the time.  It's like feeding fuel into a bottomless pit.  So I'm definitely going to need some of the food for my trip as well.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,En azından benimle birlikte bir yemek alacağımı umuyordum.
3277,512,10,Hm okay. Would 1 packet of food be sufficient? I know they are growing but my friends are ex football players and can eat 3x the normal person,Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0,Bir yemek paketi yeter miydi? Biliyorum ki büyüyorlar ama arkadaşlarımın eski futbol oynatıcılarıdır ve 3x normal kişiyi yeyebilir.
3278,512,11,"Those ex-football players can eat way more than the average person.  I would be OK with that deal.  I will get 2 firewood, 1 water and 1 food.  You'll get 1 firewood, 2 water and 2 food.  I'll go ahead and submit this deal for you to agree to.  Thanks for negotiating and have a great camping trip!",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"O eski oyuncular orta kişiden daha fazla yerebilirler, bu anlaşmanın iyi olabilirim. 2 alık, 1 su ve 1 yemeği alacağım, 2 su ve 2 yemeği alacaksınız."
3279,513,0,Hello I'm really hungry and thirsty and want some food and water if that's ok with you. ,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Merhaba, gerçekten acık ve suçluyum ve seninle bir şey olmasaydı yemek ve su istiyorum."
3280,513,1,Well some is okay but not all. The thing is that we left in a hurry and forgot to pick up the bag with the extra food items. I am sorry but we have kids with us so we will need the food. Am sure you understand ☹️,"Vouch-Fair,Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",0,0,0,1,0,1,0,0,0,1,"Bazılar iyi ama hepsi değildir. O şey çabuk bıraktık ve çantayı yemek öğreti ile almayı unutmuştuk. Özür dilerim ama bizimle birlikte çocuklarımız var, o yüzden yemek ihtiyacımız var."
3281,513,2,Fair enough I understand that you have hungry kids. If I give you the majority of food can I get a majority of the other two items?,"Vouch-Fair,Showing-Empathy,Promote-coordination","[0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",0,0,0,0,1,0,1,0,0,1,"Açık çocukların olduğunu anladım, eğer size birçok yemek verirsem diğer iki öğretin çoğunu alabilir miyim?"
3282,513,3,"Well, what if I take all food and 1 water and you take the rest. Will that work for you? we do have enough firewood.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Ya bütün yemek ve 1 su alırsam ve kalanını alırsın, bu senin için işler mi? yeterli oğlumuz var."
3283,513,4,No I was thinking I would get all the waters and you get 1 firewood or I get one food 2 waters and 2 firewood. ,"Vouch-Fair,Promote-coordination","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1,"Hayır, bütün suları alacağımı düşünüyordum ve 1 alık alacaksın ya da 2 su ve 2 avuç bir yemek alıyorum."
3284,513,5,We packed enough water but the kids spilled some so I just wanted to make sure we have additional water in case we run out. But we can do with only 1 water. We do really need the food though ☹️,"Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0,"Yeterli su topladık ama çocuklar bazıları dönüyorlar, bu yüzden sadece çıktığımızda daha fazla suyumuz var. ama sadece 1 suyla yapabileceğiz."
3285,513,6,So do I. I'm trying to bulk up because I've been skinny all my life. ☹️ Let me just get one please☹️☹️☹️☹️☹️☹️,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,Hayatım boyunca sıkılmıştım.
