,dialogue_id,dialogue_turn,text,annotation,multi_labels,Elicit-Pref,No-Need,Non-strategic,Other-Need,Promote-coordination,Self-Need,Showing-Empathy,Small-talk,UV-Part,Vouch-Fair
4158,589,0,"Hi there, how are you doing?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4159,589,1,I am great. Excited to go camping. How much food do you need?,"Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0
4160,589,2,"I could use some extra food, I'll be hosting a get-together at my campsite later and will need some to entertain the guests. I'd like 2.",Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0
4161,589,3,That is fine. I can go fishing to get some extra food but I would still like one. Can I take two packages of firewood so I can cook them? ,"No-Need,Self-Need","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,1,0,0,0,1,0,0,0,0
4162,589,4,"Absolutely! I don't think I'll be needing any extra firewood, you can have all three! The only other thing I'd like is 2 waters for my hike in the morning so I can stay hydrated.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4163,589,5,"That is so helpful, thanks! Can you send everything you would like to take so we can make sure we are on the same page? ",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4164,589,6,"Sure. 🙂 I'd like to take 2 waters for my hike and 2 food for my get-together later. You would have 3 firewood, 1 water and 1 food. Sounds like a good compromise to me!",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4165,589,7,That sounds great. 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4166,589,8,I hope you have a use for all of the wood! What do you plan on using it for?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4167,589,9,I am going to cook fish that i catch and boil any extra water I can find. ,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4168,589,10,"You sound very resourceful! 🙂Sounds like we have a deal then, yes?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4169,590,0,"Hello! I would like make a deal with you on firewood, water and food! Are you interested in any items ?",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
4170,590,1,"Yes, I'd definitely be interested. How are you doing?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4171,590,2,"Not bad, not bad. How are you. What's on your mind for camping? ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4172,590,3,"I'm doing well. We're desperately needing wood. We didn't realize how cold it would be as it is our first time here. There is none around our area so we are really concerned about staying warm especially at night. We also forgot a bag of food, so that's another need for us.","Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
4173,590,4,"True. Turns out i'm dealing with similar situation, we didn't expect weather to be as cold, so extra wood is on my mind as well. Everyone might need to go to bed earlier and cook food that cooks short time since we low on wood !","Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
4174,590,5,"Yes, that's very true. I would be willing to give up water for more firewood.",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4175,590,6,"I like that. I could help you out. I'd be interested in giving you some extra food for extra water. We like to go far from campsite to hike and get up to high elevation, so i need to pack extra water just in case. We go during day, when it's warmest and need extra food in case we come back at nigh time or get lost! Not ideal. ","Promote-coordination,Self-Need,Other-Need","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",0,0,0,1,1,1,0,0,0,0
4176,590,7,You can never be too prepared. We stay closer to camp as we have little ones with us on this trip.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4177,590,8,"are you interested in taking 1 firewood, all 3 foods and 1 water ? And then what's left would be to us ? ",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4178,590,9,"I would do 2 firewood, 3 foods and 0 water.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4179,590,10,Well it's important for both of us to get that wood ! ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4180,590,11,"In order to get all food, can you give me additional firewood?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4181,590,12,"How about I do: 2 firewood, 2 food and 1 water?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4182,590,13,"Well, what would it take for you to give up extra wood? ",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4183,590,14,3 food and 2 water,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4184,590,15,"ok let's go with that. you take 3 food, 2 water and 1 firewood, let's make it happen that way and move on with camping ! ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4185,591,0,Hello! ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4186,591,1,Hello there! How are you?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4187,591,2,I'm doing well! Just want to have some open communication on the packages for our camping trip! I'm very excited for it!,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4188,591,3,"I'm also looking forward to it. I'm planning on going back-country camping with a lot of hiking, so my top two priorities are firewood and water.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4189,591,4,Understood! My top two priorities are food and water! Am hoping we can reach a compromise on the items so that we're both happy!,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4190,591,5,"That sounds great, I'm the most flexible on food. How many of the extra packages of food do you want?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4191,591,6,I am hoping to receive 2 packages of food so that way you also have 1. ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4192,591,7,"That sounds great to me. I'm hoping to get 2 firewood, 1 water, and 1 food out of the deal. I'm amicable to more discussion though.",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4193,591,8,This also sounds like a fair deal to me! I am happy that we have reached a compromise so quickly on the packages based on our needs! ,"Vouch-Fair,Promote-coordination","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1
4194,591,9,Me as well! I'm glad we could come to such a comprimise.,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4195,592,0,I get to go camping this weekend. 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4196,592,1,Awesome! I do too! 🙂 I'm excited but kind of nervous too!,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4197,592,2,Don't be nervous. What can go wrong?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4198,592,3,"Well, I haven't gone camping in a number of years, and unfortunately my health has declined a bit. This might actually be my last trip for a while, and I'm afraid of something going wrong. ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4199,592,4,I'm headed to the mountains. How about you?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4200,592,5,"It's in Upstate New York, near a gorgeous lake. I like it because it's secluded and very peaceful. ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4201,592,6,Sounds good. I'll be doing quite of a bit of cooking over an open fire during my trip.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4202,592,7,"Wow. That sounds great! There's nothing like campfire cooking on a chilly night! I'll doing a lot of that too, but I also want to enjoy swimming as much as I can🙂 ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4203,592,8,"understood, I can give you 1 firewood, 2 food, and 2 water to make your trip better.",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0
4204,592,9,"Hm. I''ll definitely take you up on the water, thanks for that. The thing is, I have low blood pressure, and I have trouble regulating my body temperature so I am frequently cold. How about if I take two firewood, and the two waters. It sounds like you are going to do a lot of cooking, so you can take two of the food.  ",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4205,592,10,"Will you take two firewood, 1 food, and 1 water?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4206,592,11,"I don't want to take too much food, I want you to be able to enjoy all the cooking you are going to do🙂! But I would like two waters--I'd be afraid of dehydrating on my trip. I'd even throw in the extra food! that would give you all three! you could really do some cooking then! ","Vouch-Fair,Promote-coordination","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1
4207,593,0,Hi there! How are you?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4208,593,1,Hello good morning I'm well thank you.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4209,593,2,"Let's talk about what we need. First, I don't eat meat, so I really feel like I'd need a little extra food, as I couldn't hunt or forage for food at all. I feel like I could survive without a ton of water, but would need water, as I hike a lot and cant trust any sources",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4210,593,3,"I've also planned my trip to include a lot of hiking and so I have a high priority for extra water, as like you've said you need to stay hydrated on your hike and you can't trust any source. How can we divide up the water as that seems to be the number one priority for us both.","Self-Need,Promote-coordination,Vouch-Fair","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",0,0,0,0,1,1,0,0,0,1
4211,593,4,"That works well, as long as I can have 2 food, I'll certainly give you 2 water, and I will have one water and you'll have one extra food",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4212,593,5,I would be most happy to make a concession on the food for an extra ration of water. Are you going to require any firewood if you don't need any I think i'll take the 3 rations so I can have a nice bonfire.,"Promote-coordination,Self-Need,Elicit-Pref","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,0,0,0,1,1,0,0,0,0
4213,593,6,"I do believe I would need at least one firewood, but am willing to give up 2, so you can have a nice big bonfire 🙂",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4214,593,7,You have been most thoughtful during this negotiation I just want to say thank you for being so helpful.🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4215,593,8,"absolutly! You as well. So just to confirm. Me 2 food 1 water, 1 firewood. You, 1 food, 2 water, and 2 firewood? Sound good?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4216,593,9,"That looks like the correct arrangement, and again thank you and I wish you the best on your camping trip ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4217,593,10,sounds good! Looking forward to camping! maybe we'll run into each other on the trail! ;),Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4218,594,0,hello,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4219,594,1,"Hey! How are you? My bestie and I were going to be going on a camping trip, but my other friends heard about it and wanted to come along so we're going to need more supplies than I initially though which has got me a little worried. ☹️",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4220,594,2,Yes!!! I need some water pretty bad.  I am good on food because I fish and I have been able to catch some catfish from the lake.  How about I take 2 water 2 firewood and 1 food,No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0
4221,594,3,"I need a lot of food, because of how many people are coming now (like 3 times as many). Also, there's only one stream in the area and it's really far from our campsite, so it would be super inconvenient to have to hike there everyday to refill our canteens. We are in a forest though, so we should be good for wood. Since you can easily fish, what if I take 3 food and 2 water? You can keep all the firewood. 🙂","Other-Need,Self-Need,No-Need,UV-Part","[0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",0,1,0,1,0,1,0,0,1,0
4222,594,4,"Well I have to have some food and I don't need all of that water.  How about I take 2 water, 1 firewood, and 1 food.  I do need the firewood to cook the fish but I dont need it to keep warm at night because I have hefty sleeping bags that work excellent in the cold.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4223,594,5,"That could work, but I'm still a little worried I won't have enough food for 6 people. How long are you guys going to be camping for?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4224,594,6,"I will be camping for 3 day so I gotta have some food.  Although, I do understand your situation.","Small-talk,Showing-Empathy","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0,0,0,0,0,0,1,1,0,0
4225,594,7,"I see. Yeah, if any of us knew how to fish or forage, we wouldn't need as much, but we're all from the city, so our survival skills are pretty bad and we're going to be camping for almost a week. But I get that fish aren't super reliable for food either... ☹️",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0
4226,594,8,"I understand.  So we have came to an agreement that I get 2 water, 1 firewood, and 1 food, is that right?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4227,594,9,"Yeah, that sounds good to me. Thanks for being understanding. I hope your camping trip goes well.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4228,595,0,Good morning! Are you excited to go camping this weekend?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4229,595,1,"Yes, how about you! We are headed to Joshua Tree NP to do some rock climbing and hiking. ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4230,595,2,"Ooh rock climbing! I'm definitely scared of heights, so that's out for me. I'm heading to the Puget Sound to camp near the ocean.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4231,595,3,My wife is from the puget sound. Was just up there a month ago.  I am looking to take the food and water.  We have a large group and will be active.  We will have some hot and dry conditions in the desert. Some are high school age students with big appetites.  What are your preferences.,"Small-talk,Self-Need,Other-Need,Elicit-Pref","[1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1,0,0,1,0,1,0,1,0,0
4232,595,4,"I was definitely looking to have food and firewood most of all. There are plenty of places to collect rainwater and get fresh water in Puget Sound, but we're lacking in food and will need firewood to start a campfire at night.","Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
4233,595,5,"😮 I see.  I am wiling to give you the firewood, but I also really need the food.  I could take the waters and two food, and how about if you take the firewood and 1 food? The firewood would be helpful since we need to cook a lot of our food and there is not much to collect in the desert, but if we can take extra food, then it will help solve that problem.🙂",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4234,595,6,I think that would work for us!,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4235,595,7,I am willing to make that deal.,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4236,595,8,Perfect! Let's plan on this between the two of us. Thank you for working so well with me. You made good points and I appreciate finding a proper solution. 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4237,595,9,Your welcome.  Have fun at the Puget Sound!🙂🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4238,596,0,I need all three of the firewood and three water.  You can have all the food.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4239,596,1,"😮 May I ask why? I do need food, but I need some firewood as well.",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
4240,596,2,"I need firewood to cook the fish I plan to catch.  I don't really need more food, but I can use a little water too, since it's warm.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4241,596,3,"I need firewood, because I have a medical condition that causes my veins to close if I get too cold at night. I don't mind sharing the water.","Self-Need,Promote-coordination","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0
4242,596,4,"I could give you 1 firewood, 2 waters, and 1 food. ",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4243,596,5,"If you make it two food, we have a deal.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4244,596,6,I would rather let you have the third water than other food. I don't like fish. ☹️,"Promote-coordination,Small-talk","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,0,0,0,1,0,0,1,0,0
4245,596,7,"Okay, you can have two firewood and and two food, I'll take the rest.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4246,596,8,Ok. That seems fair enough to me.,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
4247,596,9,Looks like we have a deal!,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4248,597,0,"Hello, are there any of the three items that you want to be sure you have enough of? 🙂",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
4249,597,1,"I want to be sure that I have enough firewood.  I want to relax, sit around the campfire, and roast hot dogs and marshmallows.  What about you?","Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0
4250,597,2,"That sounds great! I like all three items, but I definitely want to make sure I have enough water, especially to drink and stay hydrated and full of as much energy as possible. I require a lot of liquid as a 6-foot-4, 260-pound guy!",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4251,597,3,"I don't think the weather is going to be that hot, and I don't plan on doing any hiking.  So, I should need much extra water.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4252,597,4,Cool! I think I've got a pretty good proposal for you for our supplies. Is it okay with you if I send a possible deal we might be able to make for what we have available for our trip? 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4253,597,5,Go ahead🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4254,597,6,"I would like to do some hiking before getting back to the campfire. I especially like hiking when the weather is cooler. It works up my appetite for those hot dogs and marshmallows, which are one of the best parts of camping for sure! 🙂",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
4255,597,7,"How about I take 3 firewood, 2 food, and 0 water?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4256,597,8,"I like that deal, but I feel like you might need at least one water? ☹️ What if instead you take 3 firewood, 2 food and 1 water? And I could take 0 firewood, 1 food and 2 water? I'm okay with fewer items. I don't need much to get by, but I sure need 2 of the 3 waters.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4257,597,9,"Are you sure that you want to give me that much? 😮  If you're sure, that would work for me.",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
4258,597,10,"I don't mind at all. 🙂 Haha. I would take more food, because I love to eat, but I have a stomach that can't take too much when I'm outdoors and camping. Lighter is the way to go. And I don't mind at all giving you the firewood. 🙂",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4259,598,0,Hello ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4260,598,1,Hello! I am excited for my upcoming camping trip. Mostly I will need water. How about you?,"Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0
4261,598,2,I would need more firewood for my camping trip. ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4262,598,3,"That is good to know. Firewood Isn't very important to me, so you are welcome to all of that if you need it. ",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4263,598,4,It's nice to know the firewood is not important to your camping trip. I'm glad I can have all the firewood to myself. How do we get to share the other resources. ,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4264,598,5,"Actually, I think I may need more food than water. How about I take the food and we can split the water. You may have 2 waters, if you need them.",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4265,598,6,Sure then. You can take all the food. It's not really a priority to me. ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4266,598,7,"Great. So if I have three food and one water, you can have three firewood and two water. Would that work for your trip?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4267,598,8,That's perfect for my camping trip. ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4268,598,9,Great! Let's make a deal!,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4269,599,0,Will you give me 2 packages of food and i give you 1 package of water?,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4270,599,1,Hello! I can give you 2 packages of food of you give me 3 packages of water,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4271,599,2,Let me give you 2 packages of water for 3 packages of food.,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
4272,599,3,"well, food is more valuable for me. what is your preference?",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
4273,599,4,Looks like we both have a high value for food. I will give you 3 packages of water and you give me 3 packages of food.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4274,599,5,What is your least preference?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
4275,599,6,My least preference is water.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4276,599,7,I prefer water than firewood since we like cold and won't probably need it much,"Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
4277,599,8,"Ok, let me then give you 2 packages of firewood and 2 packages of water and you give me 2 packages of food. What about that?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4278,599,9,"So I get 1 food, 2 water and 2 firewood?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4279,599,10,What is your take?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4280,599,11,"And you will get 2 food, 1 water and 1 firewood? I think it is a great deal since food is hard to find in the camp site. I don't think you want to go hunting🙂",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
4281,599,12,"🙂🙂 Sure, seems like we have a deal?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4282,599,13,"sounds good, my friend",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4283,600,0,"Hello, I'd like to bring three packages of firewood because I'll be making tons of BBQ for the camping trip.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4284,600,1,Can I get 3 packages of food?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
4285,600,2,What do you need it for?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
4286,600,3,I would like some extra food in case I get hungry.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4287,600,4,"Okay that sounds ok, I can do without the food. I also need two packages of water because it will be very hot out.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
4288,600,5,"I can give you 2 packages of water.  I think there is plenty of water, so I do not need extra water.🙂",No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0
